JPM BAC WFC GS MS C SCHW BLK SPGI AXP JNJ PFE MRK ABBV UNH LLY TMO ABT BMY CVS XOM CVX COP SLB OXY KO PG PEP WMT HD MCD NKE DIS COST LOW BA CAT GE HON UPS RTX LMT MMM DE V MA IBM ORCL CSCO T VZ
305.51 52.58 86.00 783.06 164.03 99.12 94.61 1098.00 447.54 358.22 186.60 24.29 86.58 225.14 355.26 813.53 558.31 124.43 42.60 80.60 116.45 155.10 88.08 36.83 40.58 68.35 148.77 146.16 102.46 378.04 302.35 65.35 110.24 912.42 238.49 213.58 585.49 314.28 210.44 97.40 176.36 485.33 164.63 473.49 341.28 554.58 308.21 275.30 71.33 25.14 40.21
309.44 53.03 85.99 790.16 165.26 100.22 94.41 1098.05 465.06 358.88 189.05 24.29 86.28 228.20 344.75 844.50 556.22 124.67 45.62 76.69 114.69 153.52 88.14 36.32 40.70 68.98 149.58 147.55 102.23 379.55 302.43 64.90 111.84 920.18 239.82 200.08 583.15 310.75 209.87 95.06 177.42 489.72 166.45 465.41 345.03 553.68 310.06 256.89 72.91 24.68 38.96
311.12 53.45 86.97 789.37 164.00 101.23 94.52 1082.81 460.94 360.73 188.87 24.65 85.98 218.04 341.56 862.86 567.39 123.62 46.07 78.15 114.36 157.72 88.86 36.06 41.20 68.90 150.37 146.09 101.18 379.59 298.43 64.59 112.62 911.45 238.13 201.02 577.26 308.95 211.15 96.42 178.50 491.88 166.50 461.63 340.74 551.99 307.41 262.61 73.11 24.75 39.74
309.35 53.56 87.30 785.52 163.65 101.61 93.15 1068.83 470.22 361.62 186.26 24.66 82.49 211.96 333.79 896.53 564.88 123.84 46.02 78.44 113.76 154.04 88.57 37.02 40.92 67.97 148.02 143.60 101.59 378.35 296.37 62.65 112.12 928.04 235.64 204.55 570.59 308.62 207.41 94.09 177.04 487.94 162.19 461.94 336.90 544.07 304.73 257.85 74.45 24.53 39.47
309.25 53.54 87.13 790.83 164.01 101.01 93.84 1059.91 472.29 360.49 186.86 24.30 83.86 215.89 330.83 906.86 565.24 125.80 45.59 78.08 114.14 153.39 87.91 36.12 40.08 68.66 147.17 142.90 102.27 383.08 299.21 61.23 111.47 940.74 237.76 198.05 547.58 304.20 206.04 93.25 175.61 484.98 160.59 468.30 340.30 552.75 300.85 248.17 72.32 24.44 39.32
311.68 52.45 86.95 793.09 165.18 101.69 93.68 1073.57 470.29 365.80 186.00 24.61 84.39 216.77 327.74 925.81 567.64 124.54 46.47 78.55 113.68 152.66 87.70 36.55 39.75 68.51 145.79 142.86 101.47 373.84 305.67 62.11 111.36 935.03 234.35 197.62 569.15 305.11 206.66 92.91 174.00 473.14 164.32 473.69 340.04 553.31 306.77 250.31 72.10 24.56 39.69
313.42 53.29 86.04 787.58 163.42 100.85 94.20 1069.44 463.58 365.73 186.97 24.85 85.78 219.04 321.56 937.44 565.98 124.95 46.63 78.66 114.50 152.94 85.66 36.36 40.30 69.06 146.13 141.58 101.68 369.07 298.41 61.89 110.49 923.58 231.35 196.50 569.78 305.27 205.46 93.60 175.10 468.92 163.85 475.38 336.96 553.28 312.42 243.80 71.04 24.74 39.82
314.21 53.20 86.04 786.34 162.36 100.79 95.24 1082.20 469.65 368.54 186.57 24.43 86.28 219.16 324.21 924.37 572.41 126.36 46.69 78.99 117.22 155.02 86.83 36.66 41.31 70.55 146.98 142.95 102.59 371.11 299.66 61.09 110.74 922.74 233.16 194.61 563.10 307.27 203.53 95.95 176.97 458.35 164.84 467.79 336.02 551.97 306.38 239.26 71.07 24.83 40.03
316.89 53.42 86.10 797.20 165.05 101.49 95.58 1082.63 467.21 367.88 188.41 24.39 86.75 218.71 321.58 966.64 576.35 125.89 47.26 77.54 118.22 155.65 88.23 36.91 41.80 70.52 145.50 142.62 102.42 370.43 299.10 60.80 112.24 915.56 233.03 194.81 570.85 311.94 205.63 93.06 179.03 452.10 167.67 474.39 334.85 552.96 309.13 240.83 72.09 24.83 39.85
315.62 53.63 86.19 810.31 166.50 100.76 96.12 1085.76 470.89 370.16 193.83 25.51 90.95 225.17 327.45 988.62 586.49 127.00 48.72 79.87 119.78 156.24 90.69 37.61 41.85 71.61 148.54 145.08 103.44 374.24 306.83 63.15 114.85 913.86 235.34 195.21 567.93 310.72 210.18 95.03 179.22 457.07 168.67 477.95 338.92 558.35 313.72 236.15 71.71 25.18 40.70
320.41 54.11 86.26 838.97 169.92 102.87 97.71 1093.93 469.10 372.77 194.39 25.87 91.45 233.23 339.06 1017.78 588.02 128.82 49.08 80.26 118.12 153.32 89.07 36.07 41.93 71.51 148.01 144.39 103.44 371.13 306.94 64.20 116.65 914.00 234.70 195.50 573.02 309.02 211.42 96.18 177.69 457.04 171.08 480.78 338.88 561.23 314.98 226.99 73.96 25.65 40.80
309.48 52.87 84.70 805.50 165.61 100.67 95.36 1069.65 475.84 364.73 195.25 25.79 92.93 232.29 332.52 1022.87 580.13 129.26 48.63 79.24 118.79 155.58 89.42 36.31 42.02 71.07 147.96 145.02 102.54 368.07 307.58 66.03 107.61 925.08 231.47 194.58 553.55 304.17 209.62 95.97 173.96 455.85 170.62 473.41 336.08 555.57 304.86 217.57 77.38 25.75 41.11
303.61 52.61 85.05 790.91 163.86 100.30 94.39 1057.94 467.27 357.18 195.93 25.06 92.92 232.36 321.86 1025.28 578.71 130.59 46.65 77.81 119.29 157.62 91.37 36.94 42.76 71.16 147.67 145.85 102.48 362.36 307.03 64.17 105.80 922.98 227.85 194.52 554.03 304.82 208.75 95.98 175.57 465.77 167.58 476.23 330.02 545.73 305.69 222.85 78.00 25.59 41.06
300.37 51.48 83.42 775.56 159.45 98.19 91.91 1023.80 462.58 341.25 199.58 25.08 92.86 234.00 320.52 1021.70 567.16 130.03 46.81 78.41 117.68 154.82 88.72 35.80 41.69 70.68 145.82 147.83 102.95 358.03 304.90 62.90 105.69 912.59 225.00 191.81 552.05 300.13 205.64 94.19 175.63 470.78 165.39 475.98 325.75 536.85 297.17 219.86 77.78 25.47 41.01
299.41 51.64 83.86 776.30 159.83 98.32 92.28 1019.14 463.84 340.66 200.00 25.45 96.43 233.87 313.58 1030.05 576.03 130.00 47.06 77.94 119.03 153.62 89.68 36.04 42.52 71.22 146.99 148.77 101.39 336.48 304.59 62.49 106.28 895.08 219.57 189.63 546.88 296.01 200.79 92.83 174.72 474.72 165.79 473.85 321.18 527.58 289.95 220.49 77.37 25.60 41.48
303.27 52.02 84.16 785.99 162.29 99.83 92.64 1014.68 464.33 344.64 202.51 24.88 95.05 232.91 309.09 1049.60 573.79 126.15 45.79 76.55 117.35 151.70 87.98 35.86 41.45 71.11 146.99 147.11 100.61 334.50 302.74 62.64 104.67 890.60 228.41 185.70 553.11 300.82 199.86 92.41 173.77 469.91 166.58 474.77 324.12 530.36 288.53 225.53 78.39 25.27 41.19
298.38 51.00 82.40 773.70 158.70 97.63 90.49 992.52 464.44 343.80 203.07 24.40 94.97 229.45 311.54 1043.29 572.74 123.97 45.94 76.04 117.02 150.31 87.47 35.19 41.21 71.21 148.19 146.10 107.11 332.38 304.16 61.43 102.70 893.29 228.43 179.38 546.13 290.62 197.32 90.87 172.73 468.26 164.61 476.33 323.77 527.88 290.40 210.69 75.44 25.52 40.76
298.02 51.56 83.11 774.03 158.17 98.70 90.51 1014.72 466.98 352.89 203.90 25.04 97.76 236.28 319.97 1059.70 587.48 128.11 46.25 78.03 117.08 149.98 87.37 36.19 41.44 72.95 150.92 146.33 105.32 343.32 309.35 62.80 104.28 899.01 234.29 179.70 550.43 287.44 199.29 94.66 169.68 460.78 168.09 487.24 327.98 540.40 297.44 198.76 76.10 25.93 41.23
298.00 51.93 84.66 790.71 162.83 99.69 90.52 1019.49 462.86 355.93 206.05 25.22 100.40 229.51 319.05 1070.16 586.07 127.19 47.76 77.90 115.97 149.75 87.56 35.71 41.43 72.59 146.98 145.50 104.06 336.58 304.90 61.93 101.94 886.12 228.76 179.12 559.60 294.05 197.86 93.56 173.21 451.06 169.56 487.23 329.30 537.85 304.12 200.28 76.24 25.62 40.21
303.00 52.48 85.10 802.32 165.43 101.17 90.74 1029.77 467.54 362.64 206.67 25.72 105.66 231.80 326.28 1109.94 597.78 128.05 49.05 78.47 114.51 148.53 86.62 35.90 41.41 72.61 148.49 146.11 107.00 351.07 310.45 63.68 103.31 894.33 238.10 182.44 566.61 293.44 200.34 94.54 172.15 452.41 171.54 498.13 334.53 546.47 304.48 197.03 76.32 25.86 40.59
307.64 52.99 85.56 816.01 167.94 102.50 91.80 1040.06 468.88 363.97 207.56 25.71 104.63 227.66 329.71 1104.34 593.25 128.54 49.25 79.86 114.77 149.51 87.09 35.66 41.42 72.88 148.25 147.98 109.10 355.47 312.40 64.33 103.43 908.26 241.61 186.92 573.73 296.62 199.26 95.67 173.19 454.16 170.80 469.87 333.79 544.93 303.21 204.96 76.07 25.82 40.88
313.08 53.65 85.85 826.04 169.66 103.60 92.73 1047.30 471.93 365.27 206.92 25.74 104.83 227.70 329.77 1075.47 590.83 128.90 49.20 80.36 115.92 151.13 88.69 36.24 42.00 73.12 148.16 148.74 110.51 356.92 311.82 64.63 104.47 913.59 242.48 189.00 575.76 298.45 201.56 95.79 174.91 457.86 172.05 464.49 334.44 550.53 308.58 201.95 76.94 26.02 41.11
308.92 53.24 85.40 810.86 168.47 102.68 92.69 1039.94 468.56 360.31 205.34 25.27 101.83 225.11 323.21 1057.89 585.15 128.01 49.18 79.10 116.63 152.54 90.26 36.60 42.34 71.95 147.44 149.51 111.53 357.33 303.57 65.39 106.77 911.96 246.39 186.46 568.06 288.45 199.50 95.22 168.02 439.19 170.48 468.11 330.39 543.97 305.67 200.94 76.04 25.79 40.74
307.88 53.19 86.32 815.21 169.09 103.19 92.07 1038.62 464.72 360.70 205.42 25.15 101.03 224.37 324.54 1046.12 580.37 126.32 48.25 77.62 115.38 150.25 89.29 36.36 41.98 70.67 145.86 148.61 112.41 354.03 300.72 64.93 104.83 922.03 243.17 205.38 582.47 289.32 202.57 95.58 168.80 441.82 171.56 469.15 329.62 545.91 301.78 201.10 76.87 25.52 40.61
312.13 54.09 89.35 836.57 173.72 106.72 93.99 1079.87 472.92 368.13 205.33 25.57 102.27 230.24 339.71 1033.56 580.45 125.29 50.96 75.00 117.80 151.59 91.81 37.55 42.45 70.81 146.71 148.06 114.41 357.91 307.71 65.65 105.74 922.26 246.94 202.54 591.49 288.49 202.91 98.21 168.45 446.80 173.09 481.82 329.61 553.73 302.62 207.73 77.75 25.32 40.67
316.10 54.16 90.21 837.83 174.89 107.79 95.03 1075.58 470.19 371.15 202.48 25.70 100.89 228.71 333.49 1014.49 575.24 125.40 51.95 76.75 117.14 152.26 93.12 38.12 42.67 70.45 145.36 146.91 114.84 351.17 308.54 65.69 105.47 895.86 246.17 201.87 599.15 291.86 201.60 94.76 171.31 448.35 169.27 483.03 327.10 542.31 307.99 214.33 77.76 25.39 41.26
315.04 53.95 89.83 854.56 176.51 108.88 93.82 1072.16 471.64 370.35 201.93 26.03 99.72 226.08 330.91 1010.31 572.77 125.08 52.15 75.63 116.54 150.00 93.69 38.46 42.43 70.00 143.45 145.02 115.11 354.61 311.23 65.86 105.30 894.68 248.47 201.89 603.17 283.94 200.66 94.87 171.10 452.20 167.48 475.11 331.24 545.52 307.94 217.58 77.97 25.28 41.69
315.21 53.90 90.06 866.69 176.83 108.92 94.28 1062.02 465.56 362.28 201.62 25.77 98.93 223.12 323.62 997.59 568.21 122.09 51.67 76.53 115.98 148.71 92.88 38.24 41.36 70.25 138.34 145.63 113.56 349.91 309.79 63.54 107.63 887.52 244.82 206.27 596.50 287.19 201.35 95.55 171.52 465.38 163.96 466.35 326.84 540.44 309.18 220.54 78.86 24.84 41.30
300.51 53.54 88.89 876.58 178.83 109.43 94.16 1071.31 464.27 363.91 199.96 25.33 96.89 222.99 323.60 982.22 563.07 121.25 50.65 78.24 118.25 148.49 93.43 38.30 41.55 70.09 139.63 144.64 115.06 345.27 310.79 63.33 107.02 888.44 242.67 200.37 594.36 285.31 199.44 96.97 171.93 466.89 165.09 462.86 326.50 537.55 310.48 221.53 79.51 24.51 40.14
310.11 54.08 90.69 889.24 179.71 111.09 95.81 1083.36 464.82 375.57 206.54 25.78 97.62 225.18 328.37 993.64 573.81 122.55 51.21 78.97 119.54 151.41 96.80 39.93 41.75 70.21 139.82 149.70 113.18 351.13 310.53 65.79 108.83 874.41 246.20 198.72 615.35 283.60 201.43 99.64 174.72 467.94 165.66 468.90 325.73 538.86 312.67 223.01 80.25 24.39 39.92
317.38 54.56 92.59 911.03 180.29 111.74 97.05 1101.84 470.73 384.89 210.01 25.80 99.01 223.98 336.73 1009.38 578.90 123.28 51.20 80.83 119.54 150.72 96.71 40.34 41.20 69.11 140.76 149.04 115.52 357.46 309.71 67.74 111.46 884.48 248.08 200.71 625.61 288.42 203.30 100.48 177.42 474.88 168.60 475.94 345.63 563.37 310.74 198.85 79.27 24.30 40.22
318.52 55.14 92.76 887.96 178.41 111.80 96.65 1089.09 474.01 382.56 211.58 25.85 100.30 223.32 341.84 1027.51 572.28 125.46 52.41 79.42 118.82 149.99 95.54 39.45 41.07 70.52 142.84 150.65 116.70 359.65 316.72 67.47 111.60 884.47 247.29 204.38 597.89 299.81 203.10 100.92 178.66 480.25 168.90 484.80 347.83 571.93 309.24 189.97 77.80 24.58 40.89
320.02 55.33 92.90 889.59 177.79 112.80 95.28 1082.16 472.69 382.57 214.17 26.43 100.26 227.45 341.10 1062.19 575.91 128.47 54.29 79.69 117.76 149.80 94.36 38.90 40.19 70.97 145.13 151.22 116.79 356.99 318.73 67.78 110.49 860.56 248.78 205.50 589.76 300.98 207.08 100.07 182.11 484.42 165.70 488.01 346.89 569.13 308.66 184.92 78.25 24.31 40.80
315.55 54.81 92.19 879.15 176.51 111.28 96.00 1068.14 472.90 380.75 209.30 25.53 98.27 223.67 334.20 1054.29 570.16 126.86 54.23 78.29 114.68 146.75 90.77 37.61 38.92 70.37 145.21 150.37 115.42 352.68 314.50 67.12 111.62 860.39 246.47 206.71 588.93 298.73 207.93 100.11 179.93 477.06 163.20 485.44 345.11 566.02 303.18 188.65 77.55 24.07 40.75
314.98 54.55 92.59 872.33 174.80 111.46 96.61 1065.00 483.06 375.61 210.33 25.04 99.18 224.31 331.63 1041.79 562.56 126.71 53.55 77.88 117.41 149.52 94.96 38.53 40.63 70.67 147.81 150.08 115.66 356.75 318.69 65.69 110.63 862.65 247.96 206.33 561.89 292.18 209.64 100.96 177.20 474.79 162.17 481.00 344.41 565.47 303.32 178.46 76.00 24.36 40.88
313.00 54.26 91.48 876.30 172.96 112.83 97.23 1064.99 479.39 375.52 208.31 25.04 100.69 222.82 328.14 1056.88 562.39 125.12 53.33 77.79 116.54 147.69 92.23 38.13 39.73 70.36 145.52 149.37 114.83 354.99 319.65 65.63 111.87 857.59 247.71 208.27 565.83 301.69 207.74 102.08 178.29 470.14 161.76 475.05 346.01 566.21 300.45 180.03 76.95 24.26 40.41
317.21 55.27 93.01 893.48 176.98 114.86 98.82 1060.17 484.96 376.51 206.37 25.19 101.09 226.82 327.42 1071.44 567.83 125.45 54.19 77.72 116.69 147.75 91.94 38.08 39.62 70.06 144.46 148.16 114.36 345.00 315.84 58.71 111.24 855.62 240.44 214.08 576.22 307.21 208.82 101.92 182.01 474.13 161.96 470.57 349.25 572.23 300.98 191.97 78.42 24.15 39.82
323.09 55.88 94.28 899.00 179.76 118.09 101.41 1088.21 493.76 380.85 207.32 25.21 104.72 227.91 325.16 1076.48 575.70 125.20 54.66 78.36 118.15 149.80 93.31 38.33 40.27 70.21 142.69 147.05 112.60 346.39 316.22 57.22 112.38 850.00 242.07 216.84 582.41 314.73 205.52 100.73 185.68 483.57 160.00 468.77 352.09 575.70 302.79 198.38 78.11 24.30 39.98
325.93 55.97 94.47 901.71 179.50 119.40 101.18 1086.55 496.82 382.19 205.78 24.88 105.04 228.79 324.80 1071.64 579.94 124.54 54.28 78.04 119.42 150.51 92.73 38.20 40.10 69.87 143.18 143.68 110.90 344.97 310.84 57.34 113.22 854.79 242.15 216.85 582.42 315.53 205.03 100.19 185.76 482.55 160.15 466.21 353.38 576.35 303.78 195.34 78.02 24.46 39.92
329.17 56.25 95.30 910.78 181.65 121.56 101.85 1088.96 497.39 383.11 207.78 25.03 106.45 229.89 327.58 1076.98 579.12 124.81 54.71 79.12 119.22 150.50 91.80 37.97 40.00 70.11 144.49 143.74 111.61 347.34 313.33 60.00 114.48 871.86 243.00 218.16 583.76 316.75 206.53 100.66 186.38 485.75 160.34 467.44 355.14 579.45 304.56 197.49 78.02 24.66 40.32
327.91 56.17 95.26 907.04 181.87 120.42 101.89 1088.11 500.90 381.05 207.63 25.09 106.78 229.98 331.83 1077.75 580.74 124.84 54.64 79.61 119.11 150.02 91.54 37.79 39.85 69.87 144.74 143.78 111.74 349.78 310.68 60.93 113.56 873.35 244.49 216.44 583.00 315.14 207.00 100.54 185.17 483.03 162.08 468.93 355.00 579.60 305.09 197.99 78.16 24.65 40.48
323.75 55.35 94.52 892.18 179.94 118.13 101.31 1088.40 501.51 375.32 207.56 25.00 106.62 230.84 328.94 1078.73 585.07 124.57 54.11 80.02 120.53 150.99 92.63 37.90 40.41 70.16 144.57 144.24 112.53 347.45 308.53 61.21 114.19 867.84 243.83 217.25 578.61 311.58 206.70 99.68 184.42 488.87 161.72 470.24 354.61 577.90 305.74 195.38 77.79 24.77 40.48
323.42 55.28 94.31 884.42 179.08 117.21 100.55 1083.31 499.23 373.39 206.91 24.99 106.06 229.74 332.16 1079.75 583.45 125.78 54.21 79.85 120.99 152.31 94.10 38.55 41.46 70.07 144.05 144.16 111.92 346.35 308.03 61.19 114.79 865.65 243.18 218.50 577.39 311.79 205.94 99.64 184.01 488.00 161.17 469.94 353.62 577.42 302.05 197.21 77.41 24.81 40.70
322.22 55.00 93.20 879.00 177.53 116.69 99.91 1070.34 494.41 369.95 206.95 24.90 105.26 228.49 330.11 1074.68 579.45 125.29 53.94 79.36 120.34 152.41 93.61 38.38 41.12 69.91 143.31 143.52 111.41 344.10 305.63 63.71 113.77 862.34 241.16 217.12 572.87 308.03 204.60 99.19 183.40 483.67 160.10 465.57 350.71 570.88 296.21 194.91 77.03 24.84 40.73
325.48 55.95 95.20 914.34 181.90 118.70 101.57 1085.06 485.01 372.73 207.35 25.18 106.45 229.31 336.40 1080.36 592.51 124.19 53.46 80.13 122.65 155.90 96.70 40.20 42.38 69.12 141.79 142.23 112.76 345.82 303.26 63.28 111.85 854.50 246.89 227.77 598.41 320.75 205.43 101.02 187.25 497.07 161.82 466.80 346.48 563.13 291.50 195.71 76.04 24.56 40.52
334.04 56.89 96.38 948.44 186.54 123.30 103.74 1119.76 504.16 379.80 204.31 25.17 107.44 220.18 342.02 1041.51 611.20 126.45 53.06 80.42 125.36 163.85 99.20 43.80 41.23 67.94 140.37 139.92 112.71 344.09 299.86 64.53 114.07 875.74 244.75 228.13 616.10 324.32 210.90 102.00 188.26 511.57 163.55 466.10 353.80 568.57 294.97 192.59 75.58 24.71 40.23
334.61 57.25 96.39 955.47 187.75 122.50 103.57 1112.28 510.55 383.56 204.79 25.43 108.87 223.93 348.97 1064.04 620.72 127.78 54.42 80.70 121.05 156.54 97.11 43.63 41.74 67.84 139.91 138.96 114.34 349.29 302.77 65.35 114.57 889.10 246.49 229.84 623.09 327.54 214.93 105.22 190.40 522.04 166.21 485.98 357.56 580.34 302.47 193.75 75.23 24.34 40.30
326.99 55.64 94.29 941.02 184.79 121.37 101.93 1075.09 508.51 378.22 207.49 25.28 108.60 233.42 341.70 1108.09 617.15 127.04 56.72 79.79 118.49 155.20 93.94 42.37 40.99 67.54 138.04 137.01 112.72 349.06 304.16 63.22 112.91 882.58 247.12 228.12 596.52 323.64 209.24 105.41 185.73 496.87 162.91 475.20 355.88 579.92 296.73 192.84 74.72 23.97 40.13
329.79 56.18 95.60 934.83 184.68 120.60 101.34 1087.92 512.36 382.98 205.75 25.29 110.99 224.13 346.85 1085.19 606.50 126.18 55.90 80.60 122.91 159.25 98.72 44.43 43.23 69.37 141.53 139.37 113.07 359.56 308.88 65.26 114.17 915.31 256.21 227.38 608.13 314.44 215.25 106.97 187.17 518.44 165.24 500.80 352.23 580.07 302.72 189.65 73.96 24.17 40.57
329.19 55.85 95.95 938.98 186.32 121.32 100.17 1085.10 512.72 375.61 204.39 25.48 110.53 220.08 343.98 1063.56 618.86 125.92 55.86 80.30 124.61 162.11 97.51 45.20 42.86 70.51 141.87 139.91 114.53 374.64 307.32 65.92 115.88 924.88 267.21 234.53 617.62 321.59 217.49 108.06 188.50 542.92 165.24 488.08 349.77 575.54 304.22 198.52 73.88 23.99 40.46
324.49 55.19 94.96 949.55 186.57 117.70 101.90 1089.26 515.12 359.59 209.72 25.27 109.19 220.04 340.51 1081.00 615.45 124.64 55.77 80.36 124.03 162.34 95.50 45.15 42.72 70.50 143.46 141.36 117.97 374.94 306.75 65.64 112.82 943.08 270.89 239.81 629.77 324.17 218.77 108.03 193.85 551.24 167.94 490.74 343.20 566.28 312.18 204.68 74.01 23.74 39.84
310.90 54.54 93.56 938.15 182.76 116.30 101.18 1089.54 512.92 358.00 213.65 25.15 108.26 220.75 333.93 1077.19 607.08 124.30 55.92 80.68 126.54 163.87 96.46 45.90 43.31 71.24 144.24 143.48 120.36 379.74 309.44 66.30 112.98 941.93 274.25 244.55 636.53 327.23 220.53 106.58 194.08 558.30 169.42 499.52 327.88 544.99 303.16 202.29 75.47 23.30 39.01
307.87 52.48 89.25 932.67 180.78 112.41 101.92 1091.85 515.61 358.26 218.55 25.58 111.01 221.89 334.96 1073.29 621.83 125.00 57.02 79.33 130.20 167.24 100.34 46.97 44.32 71.44 146.35 145.92 120.04 375.95 308.13 65.57 113.53 950.98 274.95 242.61 638.75 318.88 223.43 107.40 198.84 572.70 169.99 512.10 329.17 546.82 309.03 193.61 74.41 23.61 39.83
309.26 52.59 88.96 975.86 191.23 117.46 102.76 1156.65 516.02 357.37 219.57 25.89 110.97 216.75 338.96 1032.97 624.65 123.53 56.62 81.36 129.13 166.16 98.93 46.57 43.17 70.48 144.63 146.57 119.20 379.16 308.62 64.59 113.41 956.75 277.01 247.74 647.18 319.94 225.51 108.62 199.83 577.89 171.10 515.04 327.75 542.65 297.95 189.85 75.25 23.73 39.36
312.47 52.97 88.38 962.00 189.09 118.04 103.82 1163.17 516.89 364.79 218.66 25.65 108.83 214.35 331.02 1038.40 618.72 121.76 55.26 78.60 129.89 166.26 98.19 46.73 42.70 70.44 144.53 146.32 119.70 380.17 307.43 64.38 111.20 963.61 277.55 247.68 646.89 325.12 230.09 106.91 201.92 582.43 167.80 514.40 328.30 539.49 305.67 191.09 75.19 23.49 38.91
302.74 52.10 86.66 943.37 182.10 112.80 100.99 1110.05 491.05 352.19 218.21 25.52 109.45 214.04 338.43 1041.29 619.01 121.14 54.22 80.09 130.46 165.30 95.52 46.45 42.24 71.75 147.00 147.66 118.71 375.11 302.84 63.63 110.34 964.26 268.40 249.00 629.00 312.34 225.56 106.54 196.36 576.06 156.12 508.68 325.82 531.74 291.35 179.92 73.35 23.45 39.08
302.04 52.07 86.12 953.01 183.32 113.86 101.79 1127.85 502.52 359.61 218.01 25.89 111.11 216.15 347.75 1078.52 636.30 120.73 54.50 81.49 133.61 166.73 97.15 48.52 43.51 72.01 146.06 146.74 119.36 384.64 305.69 65.41 113.19 982.86 277.11 250.07 645.38 318.50 229.86 108.48 197.50 586.23 155.88 529.51 325.28 527.57 297.54 173.88 73.69 23.50 39.24
303.63 52.45 88.04 954.65 183.05 115.66 104.05 1139.72 510.69 368.02 218.49 26.10 109.18 218.11 354.47 1087.38 639.45 108.61 54.94 82.68 133.64 166.66 96.88 49.32 43.15 71.87 149.93 144.40 117.83 381.03 306.03 65.46 113.21 976.17 274.95 251.41 648.41 295.00 233.39 109.30 196.34 593.91 160.63 522.38 326.36 532.86 294.67 178.18 74.33 23.58 39.48
297.72 51.72 86.96 918.88 179.00 113.59 102.18 1129.91 504.83 361.69 220.14 25.65 108.18 219.26 356.26 1064.29 625.98 107.42 54.65 83.01 134.97 166.72 98.35 49.15 44.10 72.88 150.15 144.58 117.73 383.77 309.25 65.04 110.98 983.25 276.73 252.15 626.62 293.87 232.26 107.98 195.93 590.82 162.68 514.43 326.18 524.74 292.44 177.16 74.59 23.59 39.52
301.04 52.02 88.05 931.86 181.88 114.82 102.94 1121.54 506.37 363.25 221.49 25.88 107.40 220.77 351.64 1062.75 626.62 108.77 54.60 83.87 134.84 167.50 98.45 49.70 43.92 72.56 149.49 145.87 117.64 386.53 312.95 64.99 111.31 977.67 277.91 248.43 635.92 295.06 231.95 106.97 194.13 581.66 159.52 516.54 328.49 527.36 296.33 182.44 77.01 23.45 39.62
300.31 52.17 88.71 929.72 182.66 114.79 103.72 1106.69 498.27 359.45 224.44 26.50 107.92 223.93 282.70 1039.51 623.91 108.27 55.56 72.00 136.83 169.05 99.87 50.66 44.55 73.55 148.34 148.78 116.94 380.36 314.13 63.09 110.61 970.28 273.94 244.56 638.91 297.47 231.68 107.20 201.28 594.95 158.05 519.19 325.26 520.41 293.86 174.90 78.68 23.00 39.32
300.77 51.81 88.03 936.81 182.34 114.20 103.47 1121.67 499.64 356.99 227.72 25.86 106.90 218.67 294.02 1023.80 608.02 106.05 54.62 74.03 137.58 169.93 101.39 48.87 44.83 73.06 147.34 148.50 116.57 375.30 312.80 62.24 109.56 960.78 269.42 241.59 643.28 292.48 227.21 103.70 199.46 597.27 155.94 525.01 326.98 521.37 294.16 172.80 78.96 24.07 39.41
306.42 53.08 90.64 940.12 182.40 115.20 103.47 1127.78 500.12 358.50 227.29 26.10 108.34 220.43 292.29 1024.14 592.16 106.09 54.28 74.44 140.51 171.19 102.80 48.45 45.42 73.43 149.90 148.69 117.41 371.81 315.51 62.60 111.58 952.89 266.64 234.04 665.24 298.86 238.32 105.99 199.88 622.51 156.38 530.07 331.80 543.73 309.24 169.01 78.43 25.13 39.81
305.89 53.20 90.49 935.41 182.80 115.71 103.92 1118.94 499.33 352.17 227.25 26.44 110.27 223.01 286.93 1037.15 578.61 109.30 55.05 74.52 141.40 176.90 104.23 48.38 45.39 74.81 151.77 153.63 119.14 374.59 315.00 61.81 112.80 940.25 267.06 233.72 657.36 306.79 238.62 106.22 200.93 634.22 153.16 528.00 321.83 538.79 306.70 164.58 78.32 26.21 44.52
308.14 54.03 92.27 946.33 185.10 116.23 105.17 1119.66 499.21 352.83 230.75 26.66 113.37 225.64 285.59 1044.13 581.77 109.41 55.89 75.42 138.40 174.03 101.79 48.05 43.80 75.33 153.19 155.20 124.06 378.12 318.53 62.18 104.45 968.36 269.06 233.02 690.91 308.71 238.66 110.27 201.09 636.00 153.43 532.25 333.84 555.37 314.73 160.06 80.64 26.30 44.61
314.85 54.45 92.31 938.99 182.91 117.71 103.73 1070.08 442.96 349.63 233.10 25.77 115.84 225.66 284.18 1003.46 570.09 109.02 55.99 76.83 143.73 178.04 104.91 49.76 45.26 76.89 155.32 162.85 127.71 381.10 319.48 60.93 104.22 977.92 274.85 233.15 702.89 309.93 242.17 111.85 203.50 628.26 155.68 545.00 328.93 550.72 294.31 154.67 83.11 26.83 46.25
317.27 55.38 93.14 913.30 180.08 117.43 103.88 1076.16 440.41 353.67 234.47 26.78 118.33 217.11 275.92 1107.12 565.22 108.20 57.62 75.24 147.59 181.23 107.59 51.35 46.69 77.35 156.87 166.18 128.00 387.20 323.69 64.22 107.05 978.35 275.85 235.95 691.82 308.34 246.83 116.74 196.74 602.76 163.79 567.26 329.95 553.52 289.05 146.67 81.16 27.22 47.01
